category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Pop,77M6K5cvQvLW0yxsbbAZsI,65,0.551,0.483,11,-9.414,0.0434,0.683,1.00E-06,0.144,0.197,81.022
Pop,7hMKqhlMqxF7ULZiUMN5AH,63,0.629,0.451,6,-9.974,0.0284,0.852,0.06,0.141,0.69,90.965
Pop,5AMvBCtX2rspUdoeJ9IsPN,59,0.861,0.597,10,-7.221,0.162,0.0983,0,0.176,0.685,107.016
Pop,0btP3qCxkLYfNPtYrd8e2r,25,0.474,0.38,5,-10.882,0.43,0.438,6.60E-05,0.0936,0.613,65.125
Pop,7Aw2zBxuyMrrPuxugAcZwr,47,0.777,0.476,1,-7.652,0.0561,0.132,0,0.322,0.332,108.071
Pop,6gU9OKjOE7ghfEd55oRO57,84,0.487,0.366,8,-9.405,0.0531,0.241,0,0.126,0.171,68.191
Pop,58h15p2z6LMURhFn3G18a4,63,0.445,0.304,10,-12.504,0.0441,0.631,0.00519,0.118,0.243,120.631
Pop,1pur8kv69XmZqA3uoMEYnH,43,0.747,0.477,4,-6.06,0.198,0.153,1.10E-05,0.878,0.886,95.968
Pop,6roSI9jonCiMhPeLZuEn4O,43,0.581,0.733,9,-3.948,0.0372,0.0477,6.00E-06,0.161,0.796,141.668
Pop,1ipE3bBLWeLkIvxWUaxpSu,78,0.412,0.619,7,-6.39,0.0725,0.0868,3.00E-06,0.4,0.234,95.977
Pop,2UpFox08IH0MzS7Q3iklBL,68,0.725,0.161,4,-12.642,0.0391,0.95,4.80E-05,0.112,0.0893,112.054
Pop,58FAvkrXMmpORoQZdxRELa,46,0.62,0.138,7,-13.917,0.0439,0.909,0,0.111,0.363,120.362
Pop,3gWu8y0TKCIdy2mpTqVnTl,79,0.656,0.716,5,-5.676,0.133,0.32,0,0.175,0.453,148.077
Pop,1est72o2prNA80flC5ncoN,50,0.574,0.372,10,-8.57,0.264,0.849,0,0.152,0.609,99.713
Pop,2uSLx5uwRIhiA3sJJraNqX,77,0.938,0.549,11,-4.884,0.067,0.479,3.90E-05,0.101,0.52,115.036
Pop,5P5cGNzqh6A353N3ShDK6Y,70,0.697,0.921,0,-3.75,0.0391,0.00305,3.60E-05,0.0831,0.72,118.99
Pop,0OaunKfsxkgBvPv68jBbmm,72,0.849,0.619,0,-4.774,0.0695,0.0618,0,0.353,0.665,94.762
Pop,1EEmqBSjGrWyQV9wD8HJy4,66,0.838,0.564,1,-12.486,0.0683,0.174,0.000225,0.0615,0.826,129.972
Pop,7fwXWKdDNI5IutOMc5OKYw,91,0.705,0.714,11,-6.39,0.0792,0.0249,0,0.253,0.434,104.996
Pop,4gbVRS8gloEluzf0GzDOFc,72,0.745,0.714,1,-5.501,0.0302,0.0183,0,0.0636,0.847,120.025
Pop,4vmgP10TH0YYqJkzr8yLW0,32,0.632,0.586,1,-2.796,0.0443,0.0103,2.10E-05,0.0624,0.508,109.593
Pop,6onLnWywmbSnXDFPVY1mM6,68,0.633,0.792,1,-6.968,0.149,0.185,0.000185,0.152,0.917,175.795
Pop,5uImkHXfTLkNYwemtGH7kB,71,0.734,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.598,127.986
Pop,3Nwc1QErurM59nOfVMRRtA,0,0.687,0.214,1,-11.015,0.0263,0.813,5.00E-06,0.412,0.216,99.97
Pop,5gW8pmQV69okQ3cNz0RSKg,42,0.762,0.862,0,-7.458,0.0337,0.42,0.0375,0.18,0.924,128.182
Pop,1GlSowQ33EgXZz1Y22LleO,25,0.75,0.462,1,-8.341,0.165,0.747,0,0.109,0.285,155.796
Pop,5eL3BwpZ3hbRc2h7JWDpqh,50,0.327,0.816,9,-7.987,0.0788,0.148,4.00E-06,0.0531,0.322,125.41
Pop,7zgqtptZvhf8GEmdsM2vp2,88,0.615,0.779,2,-6.454,0.135,0.0665,0,0.155,0.453,160
Pop,0qOnSQQF0yzuPWsXrQ9paz,76,0.646,0.795,9,-3.293,0.0976,0.0319,0,0.267,0.796,89.99
Pop,6EwlLu39JZTDTJnnjFe07g,32,0.493,0.534,2,-11.917,0.029,0.00211,0.00082,0.192,0.637,140.006
Pop,5kflnIKOUU6aLXkVXmJ6iK,39,0.522,0.697,0,-3.494,0.102,0.0658,0,0.1,0.447,100.001
Pop,1Oe3Qp3ZnVPV2vpp5VdXKb,19,0.461,0.477,3,-9.142,0.0384,0.0241,0,0.0713,0.376,124.006
Pop,2E3QWynzpQgo1PHsVIq7ao,63,0.771,0.635,6,-4.574,0.0475,0.0116,1.90E-05,0.538,0.742,124.024
Pop,6MjiVEJy1YVuJNFu72OH61,64,0.695,0.919,0,-3.769,0.0381,0.00264,4.10E-05,0.062,0.716,119.002
Pop,3XVozq1aeqsJwpXrEZrDJ9,70,0.978,0.787,2,-2.79,0.0394,0.0023,5.00E-06,0.102,0.593,116.006
Pop,1jzfEz82pQL6I6S3QnkKET,31,0.52,0.692,7,-7.339,0.0304,0.00864,0.00301,0.105,0.252,112.683
Pop,4Tulf6yVo59f2ofSi3YUqW,80,0.787,0.586,10,-9.64,0.0695,0.411,0.000311,0.118,0.604,140.036
Pop,7qQnBfwXrw2tZNFG4Uf57N,60,0.52,0.887,0,-3.296,0.0349,0.0665,0.000179,0.186,0.792,122.528
Pop,2Lg4kvhOrPhpGEZmSe7VAN,67,0.872,0.673,2,-6.879,0.108,0.00802,0,0.155,0.539,162.781
Pop,637kmONo6eMUOd10n9z4xb,54,0.627,0.896,7,-3.936,0.0817,0.0208,0,0.0486,0.453,139.995
Pop,73WxImnNEhNpqbwuSxWfIU,21,0.724,0.802,11,-6.582,0.0405,0.569,4.00E-06,0.082,0.683,96.023
Pop,2rAiOIaw3YNXTWeh0Jpvvk,1,0.337,0.791,0,-7.826,0.0642,0.147,0.952,0.097,0.229,173.899
Pop,6KzmtxSB9xie30mcQlZ6wD,3,0.515,0.865,11,-3.236,0.0332,0.164,0,0.187,0.252,81.895
Pop,4ONGO8V1owsu27dK3mvSfK,40,0.484,0.535,5,-6.489,0.0674,0.133,0,0.106,0.349,134.842
Pop,2amzBJRBPOGszBem4FedfE,79,0.661,0.715,5,-5.651,0.119,0.316,0,0.178,0.411,148.027
Pop,3P5YMCerK9PIDR8qHdQmdH,61,0.572,0.276,11,-10.592,0.0273,0.792,0,0.111,0.292,77.936
Pop,1eXv38jXukTghRTXP60E5J,56,0.724,0.733,1,-6.195,0.0743,0.0165,0.00177,0.207,0.557,105.872
Pop,4Gq6u5nfls4ACzcUewvATu,28,0.57,0.464,7,-5.916,0.0385,0.767,0,0.113,0.647,121.969
Pop,6H2sN5EiVoBDVtj5upmKM4,17,0.475,0.783,0,-4.149,0.0431,0.0031,0,0.143,0.557,99.197
Pop,5i9A1n1s82jh53IGLldPG6,53,0.714,0.503,7,-8.053,0.039,0.43,2.10E-05,0.124,0.343,104.882
Pop,0xKGPkn1RLsVifjDs4183v,72,0.36,0.348,0,-9.107,0.0392,0.809,0,0.172,0.315,180.053
Pop,6z9VXT3rQMzY6zQaQAts2t,44,0.522,0.503,11,-6.198,0.0543,0.718,3.00E-06,0.0935,0.372,132.893
Pop,4jDmJ51x1o9NZB5Nxxc7gY,73,0.574,0.629,2,-8.815,0.0363,0.128,0,0.271,0.783,153.119
Pop,6VqC5gNL532RfgdlGzNAv0,47,0.699,0.65,2,-7.737,0.0475,0.544,1.00E-06,0.325,0.968,84.786
Pop,502X3BGNst24d1LUKkLh35,6,0.824,0.978,7,-9.244,0.0616,0.236,0.000718,0.393,0.771,127.997
Pop,5q1CMrZQ9LIjjzOoYlz0Fo,42,0.691,0.581,1,-9.671,0.037,0.504,0,0.244,0.751,129.972
Pop,1wjzFQodRWrPcQ0AnYnvQ9,96,0.752,0.505,9,-7.621,0.253,0.535,3.00E-06,0.104,0.407,91.97
Pop,3BINArUJhtdRH2n176nipN,48,0.566,0.927,4,-1.887,0.0693,0.259,0,0.385,0.793,105.161
Pop,5uCax9HTNlzGybIStD3vDh,87,0.358,0.557,10,-7.398,0.059,0.695,0,0.0902,0.475,85.043
Pop,6gxZLe2tUdy1U51aql0mfR,3,0.31,0.794,4,-4.87,0.0831,0.0642,2.30E-05,0.178,0.284,189.184
Pop,218M8S0If9xiB6lsiiX2Kc,4,0.955,0.735,9,-9.037,0.0447,0.0489,0.844,0.118,0.96,122.311
Pop,77TT8Xvx637TpzV8kKGkUw,72,0.599,0.803,0,-3.641,0.0986,0.069,0.137,0.129,0.254,126.057
Pop,2SUpC3UgKwLVOS2FtZif9N,66,0.453,0.788,7,-5.712,0.0326,0.00283,0.000119,0.441,0.793,126.737
Pop,4XHQyvbrBsQaaBUW1VvmsL,64,0.851,0.849,1,-3.383,0.0828,0.497,2.00E-06,0.116,0.854,120.014
Pop,0bkEVRYVWuKBCWOX6kY2kT,25,0.546,0.431,7,-8.41,0.0305,0.449,3.90E-05,0.1,0.124,93.952
Pop,6tF92PMv01Ug9Dh8Rmy6nH,84,0.756,0.682,9,-6.577,0.0753,0.00274,9.00E-06,0.147,0.589,116.008
Pop,27kkxnapH8agJp6eUEUQ3V,13,0.655,0.772,10,-6.241,0.0485,0.00101,0.000516,0.228,0.558,122.048
Pop,48uTvshOnvpT2Z4WsoxihS,0,0.459,0.702,9,-9.255,0.07,0.00655,1.90E-05,0.11,0.663,148.161
Pop,2F16F4xpy3tiWztzg0yilg,4,0.644,0.527,9,-8.109,0.0655,0.371,0,0.144,0.524,153.53
Pop,2aQ55pZKPrKFlQmR4Tt59m,22,0.785,0.9,7,-5.103,0.0682,0.0126,1.00E-05,0.0553,0.944,120.029
Pop,3EDS89HeAhHiZKlljciK0a,57,0.962,0.66,8,-5.096,0.061,0.0485,0,0.076,0.817,126.016
Pop,7oAraczbemGSNWqnbkU87R,91,0.515,0.378,5,-8.264,0.065,0.618,0,0.172,0.536,91.883
Pop,39dKOThvgcl7udLCvq0nvy,40,0.725,0.84,9,-5.285,0.0372,0.0858,1.80E-05,0.055,0.686,128.743
Pop,5qE1ACdGvMzh9ZHxYLz8gX,27,0.687,0.825,5,-7.496,0.0515,0.636,0.00408,0.144,0.97,164.232
Pop,2NkbRmygVirMQFCjSkyY7Q,83,0.443,0.55,0,-6.417,0.041,0.371,0,0.125,0.188,77.52
Pop,6C7RJEIUDqKkJRZVWdkfkH,78,0.625,0.726,10,-7.731,0.155,0.00728,0,0.318,0.479,103.98
Pop,30LDuVfrePWbedYTc1mUCn,74,0.528,0.291,10,-9.696,0.0401,0.914,0,0.121,0.368,76.805
Pop,0QZ5yyl6B6utIWkxeBDxQN,80,0.441,0.379,2,-9.545,0.0449,0.968,0.262,0.639,0.107,174.118
Pop,6Uok2qBWsZN5mKEbBI3C3p,31,0.576,0.547,6,-14.466,0.0683,0.0454,0.0015,0.138,0.81,177.652
Pop,5XVO2yXESFgE9og4IwrILf,70,0.477,0.581,10,-7.555,0.117,0.454,2.00E-06,0.196,0.151,110.049
Pop,6Gds0xbRf66IPJ3Qo0pmPL,54,0.573,0.497,11,-5.504,0.442,0.547,0,0.0912,0.734,123.763
Pop,3BymzRCyTpah2tLfjXuMok,59,0.437,0.726,8,-3.705,0.0386,0.156,0.000492,0.156,0.141,137.93
Pop,7mldq42yDuxiUNn08nvzHO,86,0.731,0.469,5,-7.226,0.0326,0.463,1.00E-06,0.103,0.618,98.963
Pop,76798uYU1DhBRVWxSo1bhY,55,0.687,0.886,7,-8.219,0.0485,0.38,0.00646,0.0702,0.458,112.073
Pop,3AMnOVxEHUgVrythGgqPhI,72,0.831,0.814,5,-5.18,0.474,0.391,0,0.109,0.846,161.041
Pop,7aqzqzdjwfJf7pa1drEEZp,48,0.628,0.763,11,-5.092,0.0308,0.0039,0.000213,0.205,0.768,125.063
Pop,6rjnRocdCULjLF61x2NR5e,65,0.473,0.604,7,-4.034,0.0337,0.038,0,0.103,0.267,123.857
Pop,3uYH99gz6GynHDJkFCqtLO,43,0.256,0.137,11,-10.338,0.038,0.868,0,0.19,0.141,70.692
Pop,2rJojRundKuKFgbvmCAYva,69,0.545,0.775,5,-4.325,0.0349,0.00636,0,0.192,0.506,174.086
Pop,4WUEAdVxlEPAtoor39GzeW,24,0.765,0.76,8,-7.515,0.199,0.263,0,0.0909,0.796,101.991
Pop,3XCsPabNmCPAGBVU69DJDy,46,0.621,0.833,3,-4.723,0.0288,0.0319,0,0.0719,0.759,107.009
Pop,7h4fe4teWz7mc4EZVLE0bl,50,0.752,0.578,9,-10.701,0.0474,0.177,0,0.0909,0.86,117.483
Pop,7MnBWFv3FzqdRKUSpGyhJZ,21,0.72,0.888,9,-3.653,0.155,0.00261,0.00071,0.167,0.936,129.093
Pop,3bidbhpOYeV4knp8AIu8Xn,83,0.641,0.922,2,-4.457,0.0786,0.0291,0,0.0862,0.85,146.078
Pop,6aDyiU2cVrqh33UEnEo3WA,64,0.262,0.163,7,-15.949,0.0432,0.946,0.0948,0.103,0.0398,76.501
Pop,2nkhGTXnKCe1ZtttBZaeyx,33,0.734,0.606,10,-5.374,0.0497,0.0288,4.00E-06,0.128,0.82,91.854
Pop,1x9iAQOjMEHWZX7UeqiyWV,50,0.661,0.492,2,-9.435,0.0784,0.23,1.40E-05,0.0644,0.574,139.189
Pop,4tIbSGN5xmmnpv9hBPqUDl,0,0.726,0.751,1,-6.758,0.174,0.154,0,0.117,0.859,127.034
Pop,1elnKQDjuN3au2uTjye8nK,22,0.464,0.717,3,-5.935,0.0561,0.35,0,0.357,0.676,95.187
Pop,5sZAcPQEriLrwpdIy5B2CH,0,0.496,0.919,2,-3.452,0.0464,0.00424,0.000782,0.0986,0.193,126.029
Pop,3xoLVMtErMvwguHa3zPJsJ,16,0.805,0.469,5,-6.533,0.0417,0.00501,0.000113,0.115,0.577,126.026
Pop,1aWH7wQkc6kPA0g0R4Xvp3,51,0.861,0.756,5,-3.146,0.0554,0.108,3.00E-06,0.0996,0.892,124.966
Pop,4wH4dJgrsxONID6KS2tDQM,64,0.796,0.777,6,-4.81,0.0397,0.0261,0.000358,0.121,0.779,132.722
Pop,1akKe1QnDbPxsAwKm4T5RX,67,0.441,0.225,10,-11.081,0.0294,0.785,0.000252,0.107,0.164,85.679
Pop,3FsBtu3gdlfZjBLXyDvmj1,27,0.549,0.371,2,-9.56,0.0378,0.97,0.132,0.639,0.117,87.024
Pop,47ltkdjKBMHelkhJavYLQ4,26,0.592,0.637,11,-8.48,0.0992,0.562,0,0.13,0.563,159.701
Pop,4BggEwLhGfrbrl7JBhC8EC,73,0.736,0.811,9,-4.17,0.081,0.00132,0.000142,0.107,0.603,103.502
Pop,2EBCVPNAG46nbgs6jXPGvv,74,0.746,0.728,11,-2.464,0.0762,0.158,0,0.249,0.699,124.954
Pop,5SE57ljOIUJ1ybL9U6CuBH,92,0.598,0.775,1,-4.035,0.0545,0.022,0,0.0677,0.687,129.819
Pop,21z3q6Pxt1GMPU2J77Hp6e,53,0.27,0.4,6,-8.972,0.0304,0.632,0,0.125,0.218,96.281
Pop,5bvB7KI7TM2qnPssTXUG4K,49,0.607,0.451,4,-7.11,0.0296,0.333,0.0195,0.118,0.175,81.94
Pop,3YlqY0ICO5DZj2ay8vRjJ1,64,0.751,0.599,2,-8.087,0.237,0.146,0,0.0973,0.966,82.031
Pop,0LN0ASTtcGIbNTnjSHG6eO,76,0.497,0.849,9,-5.352,0.0612,0.00985,0,0.106,0.72,169.937
Pop,0lnxrQAd9ZxbhBBe7d8FO8,56,0.693,0.937,9,-6.298,0.0503,0.00565,0.00411,0.0778,0.657,104.844
Pop,4JrV4NJ4ChSoxBTEIb0D7F,68,0.677,0.518,11,-8.56,0.0289,0.463,0,0.0852,0.543,95.013
Pop,6Dhk2ZvhPG8HCY3qFU5A2l,9,0.462,0.595,2,-9.363,0.0347,0.215,0,0.184,0.629,113.719
Pop,4kflIGfjdZJW4ot2ioixTB,79,0.559,0.33,9,-8.251,0.0285,0.892,0,0.0975,0.28,135.109
Pop,6UaRii9AH6Zss9xNMEQ2M9,79,0.746,0.922,10,-5.014,0.236,0.246,0,0.515,0.617,86.961
Pop,0H20PIDhzGnoOOYE6VC1TX,70,0.596,0.415,0,-9.72,0.0278,0.401,0,0.106,0.148,77.955
Pop,0TNXILAGuF49nsIyylBACS,28,0.557,0.665,8,-5.021,0.109,0.052,0,0.163,0.791,96.214
Pop,72o5GKc9jmiCTex2MPPoAI,33,0.418,0.896,0,-4.127,0.0315,0.00078,0.0664,0.243,0.708,122.066
Pop,7yHEDfrJNd0zWOfXwydNH0,80,0.636,0.727,9,-5.852,0.106,0.0161,1.00E-06,0.151,0.364,107.988
Pop,7bUzn6CW2fNywp7KGuPywe,68,0.731,0.808,7,-3.975,0.0506,0.0965,0,0.535,0.526,95.019
Pop,56FUvV0o4FVhiKQPc6crQ7,62,0.842,0.543,4,-4.778,0.0483,0.458,0.000135,0.102,0.804,107.048
Pop,5yEPktRqvIhko5QFF3aBhQ,62,0.578,0.742,4,-3.987,0.0481,0.439,0,0.221,0.772,163.911
Pop,31MkGwj0SWgZaTvEt5Hgxv,95,0.386,0.594,1,-6.186,0.0565,0.0254,3.00E-06,0.0873,0.19,113.843
Pop,1sfJEzQA6MtCgimZk65rUN,31,0.748,0.856,11,-4.948,0.0508,0.386,2.00E-06,0.17,0.922,125.979
Pop,7dKwAcCco3sF1l6T4oIufU,45,0.553,0.56,6,-5.364,0.158,0.77,0,0.158,0.771,104.343
Pop,07zkNvtcmPOFlMOXbma13k,13,0.736,0.838,0,-6.932,0.0725,0.0154,0.0608,0.0454,0.794,121.242
Pop,19YKR4OwDzWqEy527SnaCa,22,0.663,0.907,5,-3.004,0.0322,0.00065,0,0.13,0.909,126.051
Pop,5J0S5UgpCwlmEagrqgzvoC,22,0.612,0.738,0,-6.648,0.0479,0.192,0,0.0779,0.88,81.327
Pop,0Jg602cHeMCnPez9baacIe,60,0.738,0.937,9,-7.788,0.0668,0.0124,0.00206,0.0338,0.623,131.994
Pop,13VVkXQvrhw1bOJQdxfbz7,1,0.687,0.494,5,-8.287,0.026,0.111,9.50E-05,0.0977,0.439,97.536
Pop,3H3uzC93i5XXChUev0wHI8,39,0.724,0.66,11,-8.046,0.0787,0.0953,6.00E-06,0.118,0.731,108.19
Pop,0CJvDUBeEL1Rmpx7MH28CQ,55,0.717,0.646,7,-5.414,0.0843,0.174,0,0.129,0.533,101.972
Pop,0Zbbxnx4SGGHoIow4PpISP,91,0.677,0.497,5,-5.763,0.0809,0.152,0,0.0911,0.419,99.137
Pop,2goLsvvODILDzeeiT4dAoR,73,0.652,0.917,6,-6.72,0.0548,0.0082,0,0.0509,0.451,132.975
Pop,1i1emEPCbquRU4MPCC9heH,1,0.696,0.584,8,-11.636,0.0299,0.305,0.00099,0.0879,0.255,100.03
Pop,1hGy2eLcmC8eKx7qr1tOqx,75,0.762,0.661,1,-6.075,0.0687,0.15,0,0.256,0.766,130.009
Pop,6VYGgJLrcZon0GJKz9Dznv,1,0.676,0.572,6,-7.015,0.149,0.145,3.00E-05,0.2,0.658,85.853
Pop,0tgVpDi06FyKpA1z0VMD4v,96,0.599,0.448,8,-6.312,0.0232,0.163,0,0.106,0.168,95.05
Pop,4HxFgGOkdeOskzwyTxC5fn,4,0.56,0.593,8,-5.415,0.0418,0.449,3.00E-06,0.124,0.696,168.067
Pop,77NNZQSqzLNqh2A9JhLRkg,78,0.491,0.802,4,-7.106,0.0392,0.25,0,0.387,0.477,119.25
Pop,5IF6IBPqbclVR7SQKmCIyA,68,0.703,0.628,0,-5.914,0.203,0.364,0,0.384,0.471,138.032
Pop,23nv9GP4iBcQsCyN1bj2nF,55,0.831,0.844,1,-4.589,0.0585,0.217,0,0.115,0.772,112.048
Pop,1tj7f8nFYCwKNrhVRKjXQT,56,0.426,0.283,6,-8.824,0.0742,0.626,0.00399,0.148,0.298,87.157
Pop,45g2ACZykIrrFYlnUkS02Q,48,0.829,0.653,8,-8.651,0.0725,0.199,0.0335,0.145,0.452,102.039
Pop,4QeoDcR16IHpmmgFGQDrCp,74,0.711,0.722,5,-3.946,0.0472,0.062,0,0.14,0.483,99.954
Pop,59RSrxkSKSixEWBAIvE5Wa,70,0.748,0.727,11,-2.42,0.0871,0.167,0,0.166,0.68,125.014
Pop,3dxLZKF0Y1hcEHt5uJm9DM,1,0.419,0.284,2,-13.793,0.0291,0.147,0.157,0.0972,0.146,105.088
Pop,41FZj6RA1zzkUZRqZJepnE,38,0.542,0.436,4,-10.977,0.317,0.363,0,0.118,0.694,134.357
Pop,2mPOJSHkjAbUxnOcbLI6oK,50,0.544,0.555,4,-10.821,0.0474,0.0498,0.000122,0.11,0.502,109.232
Pop,3TGRqZ0a2l1LRblBkJoaDx,70,0.778,0.585,7,-6.502,0.0435,0.0123,0,0.108,0.633,120.069
Pop,6e8Ou0wiqAzIpWb2eSxll8,70,0.877,0.534,1,-6.18,0.151,0.0339,1.70E-05,0.0441,0.895,108.171
Pop,7FSRqo6WcCBpGbrOkCOiky,53,0.927,0.333,7,-14.104,0.189,0.605,0.000148,0.025,0.757,130
Pop,7ElF5zxOwYP4qVSWVvse3W,67,0.607,0.934,3,-4.217,0.0314,0.0327,0,0.0909,0.576,122.01
Pop,1zDktFfxMn3EsbnJORe8pX,49,0.761,0.69,11,-5.56,0.11,0.0225,0,0.34,0.746,114.987
Pop,5JAV6zTeezAuQRyGP9nRWd,59,0.519,0.536,11,-6.471,0.0806,0.241,0.00011,0.114,0.297,124.042
Pop,3l8R5cWibB5PQHRiNrWwLu,13,0.542,0.864,4,-2.325,0.0432,0.0168,0.341,0.191,0.561,73.487
Pop,2RSOzvKUnfDDrb2nQPfpQU,58,0.814,0.955,1,-5.905,0.0377,0.0146,0.283,0.218,0.963,129.992
Pop,4lnqTcdVROEbWcYenOhgTa,43,0.521,0.766,3,-4.693,0.0409,0.00835,0,0.155,0.194,74.987
Pop,0ofbQMrRDsUaVKq2mGLEAb,100,0.768,0.517,7,-4.323,0.0312,0.186,3.80E-05,0.104,0.408,104.992
Pop,1AJRWM34yxnAxhF9TEK0Zj,70,0.57,0.468,6,-4.192,0.047,0.758,0,0.206,0.34,137.855
Pop,50IT6uy1C9ar40a6XxwBgQ,8,0.62,0.778,4,-11.061,0.121,0.409,0.00258,0.0903,0.902,176.667
Pop,7iGhp63OPcKgRCvdUXG9Yg,30,0.775,0.632,1,-7.548,0.372,0.41,0,0.107,0.651,97.584
Pop,6KjbNLbRjuoa8rEq5yNA6H,78,0.673,0.514,0,-10.772,0.0465,0.0121,8.50E-05,0.385,0.34,100.035
Pop,3zijCTKzRsLXGEUQMl08Ri,26,0.545,0.753,1,-6.522,0.0362,0.4,1.70E-05,0.108,0.548,83.632
Pop,2huH9q26JmfR0BzV4xKzny,65,0.659,0.839,2,-4.106,0.162,0.167,0,0.389,0.624,119.935
Pop,1sCN83vh7rzQ2d7UGAsoga,22,0.795,0.636,2,-5.874,0.19,0.21,0,0.0622,0.94,87.552
Pop,0mQD5ilmghCieAw6E6YFrd,63,0.669,0.616,0,-7.038,0.0416,0.0378,1.30E-05,0.0897,0.224,134.918
Pop,7pYPpFhFyOwCjf4y7vdJqM,69,0.552,0.757,1,-6.072,0.0294,0.0439,0,0.123,0.0995,89.981
Pop,1OozJMmjaGAgX8WPTTMpcG,71,0.422,0.243,2,-8.493,0.0346,0.848,0,0.111,0.254,92.831
Pop,32AsD7ape3Lx1rvYfM7TZ8,51,0.497,0.479,3,-5.58,0.164,0.758,1.60E-05,0.279,0.882,89.091
Pop,2gUJHhcjHiozaETPvjezUy,46,0.56,0.761,8,-6.407,0.072,0.196,0,0.0896,0.681,85.483
Pop,3kxfsdsCpFgN412fpnW85Y,87,0.743,0.359,1,-10.401,0.0794,0.199,0.00611,0.137,0.588,160.083
Pop,74opx2zfSeejOHa7BMlivD,1,0.517,0.969,0,-7.786,0.0522,0.0869,2.80E-05,0.0829,0.426,97.944
Pop,0YP9f7yL3DsyIADNVZQrH1,28,0.777,0.731,1,-5.551,0.11,0.233,5.00E-06,0.159,0.431,113.908
Pop,09YA1Ma4NhmKCu9VHdQMcU,60,0.69,0.771,9,-6.529,0.0321,0.0341,0,0.107,0.687,124.016
Pop,5Q0Nhxo0l2bP3pNjpGJwV1,76,0.454,0.708,10,-4.526,0.0675,0.00124,0.000181,0.0679,0.475,192.18
Pop,46RVKt5Edm1zl0rXhPJZxz,74,0.746,0.79,11,-4.7,0.0257,0.0485,0.0261,0.0534,0.903,107.231
Pop,0lsbbaa7nj7LtUXVdk0BQe,75,0.505,0.522,9,-7.586,0.39,0.691,3.00E-06,0.111,0.382,172.059
Pop,696vpg0aBvBxpZAuasmg15,70,0.546,0.411,2,-9.308,0.0475,0.701,9.70E-05,0.0955,0.505,79.785
Pop,6tmwEEqi4o7wpys88d0sqg,73,0.608,0.307,5,-10.859,0.0285,0.749,0.000252,0.156,0.497,99.938
Pop,5TeZ811zCzPSETAzIF38KM,18,0.511,0.891,9,-5.016,0.0481,0.00506,0,0.09,0.581,111.008
Pop,64mIsDq15574VzIws46Axl,66,0.721,0.39,4,-10.154,0.066,0.603,0,0.263,0.424,103.908
Pop,5MMu9zi4UrctTCXQqNJUCY,40,0.526,0.851,0,-3.788,0.0672,0.0514,0,0.127,0.292,180.034
Pop,6GDsT1ZjYeqJgrBIXSaXRG,45,0.645,0.269,0,-8.296,0.0337,0.846,0,0.115,0.361,133.895
Pop,0cE8zcBKVvI67oHPye7hMc,60,0.86,0.323,7,-8.565,0.0424,0.751,0,0.107,0.336,129.749
Pop,2KSO6NxSjtP2fMDbHHpzwF,35,0.778,0.703,0,-4.453,0.0297,0.00788,0.00325,0.148,0.967,104.696
Pop,0W363qrIc4GwuwOqa0WAEO,66,0.584,0.739,2,-4.72,0.0435,0.216,0,0.188,0.351,104.884
Pop,68bjO39GD3JEEL3qAu0bGC,39,0.604,0.512,7,-5.045,0.0868,0.433,0,0.337,0.698,78.53
Pop,1fTH7yRukmCUMI7gjTnUn8,44,0.675,0.601,11,-4.733,0.116,0.00372,0,0.0458,0.929,127.938
Pop,1D1oE9i8sxo8fJ1Jbgr3Ys,64,0.466,0.411,0,-10.892,0.0548,0.414,0.528,0.0973,0.106,140.041
Pop,2TKwDXgLQdfPT3mXUbaOF7,8,0.68,0.64,1,-6.691,0.0336,0.29,0.00593,0.124,0.748,105.981
Pop,2Pwm2YtneLSWi7vyUpT5fs,47,0.583,0.667,3,-7.351,0.029,0.27,3.60E-05,0.167,0.515,140.028
Pop,756CJtQRFSxEx9jV4P9hpA,69,0.442,0.846,4,-5.214,0.0764,0.0538,5.00E-06,0.282,0.634,128.235
Pop,69HBkY6dhDFSrXAdiyLZZG,47,0.31,0.862,11,-6.592,0.0527,0.0827,0.00838,0.313,0.404,131.344
Pop,743mWMRgafToEUJriLLgkg,89,0.695,0.632,11,-6.922,0.261,0.0264,0,0.252,0.87,143.794
Pop,6prqX1SW2MMH8hAOIzKQ3Z,63,0.549,0.691,9,-5.077,0.0965,0.152,0,0.389,0.574,106.731
Pop,60Q0ZSKKBea7otGijFgrQI,47,0.712,0.554,3,-6.672,0.0337,0.477,0,0.19,0.361,116.91
Pop,5xcsnZOeoLJkgFz3uVNc7h,64,0.611,0.496,0,-5.639,0.0327,0.56,0,0.0884,0.491,113.94
Pop,3LBA9dgVm5T4O3ziN5mkQ9,30,0.823,0.812,0,-3.05,0.0491,0.157,0,0.362,0.704,114
Pop,5RvpcF6WipmIipuZbjJkVV,68,0.58,0.416,7,-4.803,0.0338,0.733,0,0.185,0.223,117.169
Pop,6UrZSKHenvGSok9muo1vvh,71,0.752,0.547,1,-7.326,0.22,0.452,0.000109,0.167,0.766,152.056
Pop,225xvV8r1yKMHErSWivnow,75,0.383,0.662,2,-5.162,0.0333,0.165,0,0.248,0.14,121.154
