"","songid","category.x","popularity.x","danceability.x","energy.x","key.x","loudness.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","X","song_title","artist_name","popularity.y","danceability.y","energy.y","key.y","loudness.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","category.y"
"96","0dBHvD8QouT46NffAIDqJb","Electronic/Dance",24,"danceability",0.671,2,-12.397,0.0907,0.00943,0.845,0.104,0.158,119.995,4084,"Simpaticona da Boate - Anderson Noise - Bitch Remix","Various Artists",24,0.808,0.671,2,-12.397,0.0907,0.00943,0.845,0.104,0.158,119.995,"Electronic/Dance"
"97","0dbQ4h3cs8QE5fOPMYdDrX","Electronic/Dance",66,"0.792",0.688,0,-4.008,0.0386,0.00435,0.00477,0.0972,0.521,124.987,4091,"Intoxicated - Radio Edit","Martin Solveig",65,0.792,0.688,0,-4.008,0.0386,0.00435,0.00477,0.0972,0.521,124.987,"Electronic/Dance"
"98","0dF1TNANcXbNU0lDk12l5H","Hip-Hop",44,"0.641",0.201,1,-8,0.0683,0.695,0.851,0.114,0.842,88.01,5762,"Soulintact","CoryaYo",44,0.641,0.201,1,-8,0.0683,0.695,0.851,0.114,0.842,88.01,"Hip-Hop"
"99","0Di26AbdtizzHkFstPyt7A","Hip-Hop",68,"0.895",0.491,10,-10.261,0.246,0.0144,0.000988,0.143,0.258,83.505,6004,"No Shopping","French Montana",67,0.895,0.491,10,-10.261,0.246,0.0144,0.000988,0.143,0.258,83.505,"Hip-Hop"
"100","0dOg1ySSI7NkpAe89Zo0b9","Rock",70,"0.398",0.952,4,-6.042,0.061,0.000373,7.7e-05,0.1,0.589,122.093,7707,"Born in the U.S.A.","Bruce Springsteen",69,0.398,0.952,4,-6.042,0.061,0.000373,7.7e-05,0.1,0.589,122.093,"Rock"
"101","0donjzZGsCA2PfPUA4EdMN","Rock",44,"0.163",0.937,0,-5.502,0.0882,4.6e-05,0.00297,0.372,0.418,184.482,7665,"Shadow Of The Season","Screaming Trees",45,0.163,0.937,0,-5.502,0.0882,4.6e-05,0.00297,0.372,0.418,184.482,"Rock"
"102","0dzeBITohVb95ZggydL4nK","Electronic/Dance",57,"danceability",0.957,11,-1.621,0.0741,0.0264,0.717,0.183,0.0771,128.016,5032,"Snakes","Sikdope",57,0.859,0.957,11,-1.621,0.0741,0.0264,0.717,0.183,0.0771,128.016,"Electronic/Dance"
"103","0e5FD1MxyUU7QX8z2v4eSZ","Hip-Hop",52,"0.716",0.441,2,-9.849,0.04,0.855,0.00201,0.152,0.849,86.508,6146,"Blessings","Sampa the Great",51,0.716,0.441,2,-9.849,0.04,0.855,0.00201,0.152,0.849,86.508,"Hip-Hop"
"104","0EbRbrRcmJM8t3kZMBGiFW","Rock",18,"0.475",0.861,7,-4.188,0.0367,0.0676,0,0.339,0.706,144.047,8014,"Preachin To The Choir","A Thousand Horses",14,0.475,0.861,7,-4.188,0.0367,0.0676,0,0.339,0.706,144.047,"Rock"
"105","0ecTxrvdJCFghS781UNavr","Hip-Hop",25,"0.777",0.416,7,-7.999,0.0599,0.691,0.00037,0.124,0.32,77.497,5809,"Freedom Love (feat. Goapele)","Rexx Life Raj",51,0.777,0.416,7,-7.999,0.0599,0.691,0.00037,0.124,0.32,77.497,"Hip-Hop"
"106","0ecuZefr04QYl0cGpT53Nz","Rock",50,"0.632",0.743,10,-6.785,0.0342,0.227,0.00115,0.138,0.721,119.521,7468,"Cut You In","Jerry Cantrell",50,0.632,0.743,10,-6.785,0.0342,0.227,0.00115,0.138,0.721,119.521,"Rock"
"107","0edJBA3HndGtL85tvd6TL4","Hip-Hop",53,"0.859",0.377,4,-11.614,0.118,0.761,0.00103,0.0821,0.133,119.941,5930,"Prisonniers du globe","Kpoint",53,0.859,0.377,4,-11.614,0.118,0.761,0.00103,0.0821,0.133,119.941,"Hip-Hop"
"108","0eK5y1c7WDyWwx6k9SFjbT","Hip-Hop",4,"0.62",0.793,11,-3.521,0.425,0.427,0,0.221,0.802,82.539,6086,"Renegade","JAY Z",4,0.62,0.793,11,-3.521,0.425,0.427,0,0.221,0.802,82.539,"Hip-Hop"
"109","0EKBV6GybPtALXUgWqWrym","Rock",60,"0.544",0.5,11,-8.253,0.026,0.0325,4e-06,0.109,0.205,93.621,7119,"The Story","Brandi Carlile",59,0.544,0.5,11,-8.253,0.026,0.0325,4e-06,0.109,0.205,93.621,"Rock"
"110","0eKCfj7xCuJNoYrLlSJe59","Rock",57,"0.573",0.622,11,-7.948,0.033,0.0543,2e-06,0.295,0.826,81.667,8013,"Touch, Peel And Stand","Days Of The New",57,0.573,0.622,11,-7.948,0.033,0.0543,2e-06,0.295,0.826,81.667,"Rock"
"111","0eKyHwckh9vQb8ncZ2DXCs","Rock",63,"0.42",0.546,0,-8.476,0.033,0.0038,0.000787,0.118,0.121,138.946,7488,"With Arms Wide Open","Creed",63,0.42,0.546,0,-8.476,0.033,0.0038,0.000787,0.118,0.121,138.946,"Rock"
"112","0elH6ukMGLyCHJavHutEza","Rock",66,"0.66",0.567,4,-6.318,0.0289,0.00428,0.0137,0.11,0.175,107.754,7810,"Creep","Stone Temple Pilots",66,0.66,0.567,4,-6.318,0.0289,0.00428,0.0137,0.11,0.175,107.754,"Rock"
"113","0emkFigRCrQnsaOOnhtoFY","Electronic/Dance",49,"danceability",0.893,7,-5.123,0.0411,0.0107,0.00632,0.147,0.558,130.015,4592,"Concrete Angel (Radio Edit) (feat. Christina Novelli)","Gareth Emery",51,0.631,0.893,7,-5.123,0.0411,0.0107,0.00632,0.147,0.558,130.015,"Electronic/Dance"
"114","0EMmVUYs9ZZRHtlADB88uz","Pop",71,"danceability",0.658,2,-7.064,0.0472,0.648,3e-06,0.264,0.787,106.799,3209,"Come On Eileen","Dexys Midnight Runners",71,0.45,0.658,2,-7.064,0.0472,0.648,3e-06,0.264,0.787,106.799,"Pop"
"115","0eNeturRjWHoi2SxITY0XC","Rock",48,"0.329",0.932,9,-4.919,0.0531,0.0712,0.699,0.293,0.409,144.057,7271,"Star Roving","Slowdive",47,0.329,0.932,9,-4.919,0.0531,0.0712,0.699,0.293,0.409,144.057,"Rock"
"116","0Eqm7hD828cATBLUx2fJox","Hip-Hop",66,"0.743",0.679,10,-8.295,0.286,0.0757,0,0.347,0.618,147.752,5694,"Meditate (feat. J.I.D.)","EARTHGANG",67,0.743,0.679,10,-8.295,0.286,0.0757,0,0.347,0.618,147.752,"Hip-Hop"
"117","0EvrZDQHo5eUDkdMpAyoJX","Hip-Hop",54,"0.789",0.538,6,-8.213,0.0625,0.307,0,0.112,0.751,141.01,5617,"Godzilla","Hamza",54,0.789,0.538,6,-8.213,0.0625,0.307,0,0.112,0.751,141.01,"Hip-Hop"
"118","0F1xhaO19R3okVY2FmYe13","Rock",2,"0.57",0.63,9,-7.015,0.0315,0.0807,0,0.123,0.535,145.097,7755,"L.A. County Blues","The Band Of Heathens",1,0.57,0.63,9,-7.015,0.0315,0.0807,0,0.123,0.535,145.097,"Rock"
"119","0F2LiyHp9E0pAanpfnzHNp","Rock",64,"0.382",0.867,9,-7.426,0.0399,6e-06,0.581,0.196,0.458,87.309,7604,"Cherub Rock","The Smashing Pumpkins",64,0.382,0.867,9,-7.426,0.0399,6e-06,0.581,0.196,0.458,87.309,"Rock"
"120","0F4tIBbH1J6KE2LIaFirq8","Electronic/Dance",57,"0.567",0.762,10,-4.927,0.0358,0.105,3e-06,0.0849,0.461,149.99,4820,"Faye","Coone",57,0.567,0.762,10,-4.927,0.0358,0.105,3e-06,0.0849,0.461,149.99,"Electronic/Dance"
"121","0f9h8awV1X4jSllHXXYdfX","Rock",59,"0.675",0.86,0,-8.553,0.026,0.000715,0.0401,0.0975,0.783,124.961,8095,"Sharp Dressed Man","ZZ Top",59,0.675,0.86,0,-8.553,0.026,0.000715,0.0401,0.0975,0.783,124.961,"Rock"
"122","0FdOshNAu2hrP4rGwq8uoX","Hip-Hop",58,"0.83",0.723,8,-6.415,0.202,0.276,0,0.103,0.737,135.045,5959,"New Day (feat. Young Thug & Lil Yachty)","Nicky Ds",57,0.83,0.723,8,-6.415,0.202,0.276,0,0.103,0.737,135.045,"Hip-Hop"
"123","0FeCO85RKW8fDRytwXof2x","Rock",30,"0.597",0.812,5,-12.062,0.0315,0.0219,0.00106,0.102,0.818,135.68,7652,"Go Your Own Way","Fleetwood Mac",30,0.597,0.812,5,-12.062,0.0315,0.0219,0.00106,0.102,0.818,135.68,"Rock"
"124","0fibRNI7ojk6j4lIC6a8Di","Hip-Hop",0,"0.813",0.618,6,-5.79,0.371,0.00221,2e-06,0.118,0.116,175.777,5307,"Bloody Hands (feat. Pressa)","Murda Beatz",64,0.813,0.618,6,-5.79,0.371,0.00221,2e-06,0.118,0.116,175.777,"Hip-Hop"
"125","0fIC59ZyS8ThtUF0Um6zuD","Rock",64,"0.382",0.867,9,-7.426,0.0399,6e-06,0.581,0.196,0.458,87.309,8106,"Cherub Rock","The Smashing Pumpkins",65,0.382,0.867,9,-7.426,0.0399,6e-06,0.581,0.196,0.458,87.309,"Rock"
"126","0FJIu5hx2gl0etJfz24al8","Hip-Hop",47,"0.82",0.525,1,-5.562,0.393,0.056,0,0.207,0.266,86.543,5242,"Food Stamps","Pardison Fontaine",53,0.82,0.525,1,-5.562,0.393,0.056,0,0.207,0.266,86.543,"Hip-Hop"
"127","0flFIlwJHqYm5199JZZPAU","Electronic/Dance",36,"0.766",0.86,0,-5.878,0.0466,0.18,0.837,0.114,0.0876,122.99,4146,"Diving with Whales","Nora En Pure",35,0.766,0.86,0,-5.878,0.0466,0.18,0.837,0.114,0.0876,122.99,"Electronic/Dance"
"128","0Fo8AtokgPbjiTdUe99x3g","Pop",39,"danceability",0.723,4,-5.586,0.0452,0.329,9e-06,0.0707,0.963,112.995,3350,"Ballerz","Wande Coal",39,0.864,0.723,4,-5.586,0.0452,0.329,9e-06,0.0707,0.963,112.995,"Pop"
"129","0Fqq3kC4cLgXSl9jycVHwf","Hip-Hop",45,"0.713",0.513,9,-3.523,0.101,0.00223,3e-06,0.109,0.16,95.935,5148,"A Girl Who Dont Matter","Thomson & Ismael",46,0.713,0.513,9,-3.523,0.101,0.00223,3e-06,0.109,0.16,95.935,"Hip-Hop"
"130","0fsz7tJ7UKXT9hliLfO7aE","Rock",60,"0.456",0.752,11,-8.121,0.09,0.0095,0.00145,0.0573,0.898,183.569,7477,"The Distance","Cake",60,0.456,0.752,11,-8.121,0.09,0.0095,0.00145,0.0573,0.898,183.569,"Rock"
"131","0FutrWIUM5Mg3434asiwkp","Pop",58,"danceability",0.976,8,-6.982,0.0428,0.0262,2.4e-05,0.182,0.932,113.357,3304,"Never Gonna Give You Up","Rick Astley",59,0.695,0.976,8,-6.982,0.0428,0.0262,2.4e-05,0.182,0.932,113.357,"Pop"
"132","0FVNtH31j9ToHycO6I6Ari","Hip-Hop",67,"0.843",0.456,3,-10.541,0.23,0.535,0.00105,0.0624,0.34,132.04,5668,"Mount Sinai","$uicideBoy$",67,0.843,0.456,3,-10.541,0.23,0.535,0.00105,0.0624,0.34,132.04,"Hip-Hop"
"133","0fxGA5lxrdYNYoE7yJxTNZ","Rock",67,"0.738",0.577,0,-9.267,0.0236,0.385,0.037,0.122,0.702,100.02,7530,"My December","Linkin Park",66,0.738,0.577,0,-9.267,0.0236,0.385,0.037,0.122,0.702,100.02,"Rock"
"134","0fYEWPcfJrpbdtE2NKmBiS","Electronic/Dance",39,"0.702",0.948,5,-5.22,0.0495,0.194,0.878,0.128,0.842,159.979,4814,"Bliss","Ducky",39,0.702,0.948,5,-5.22,0.0495,0.194,0.878,0.128,0.842,159.979,"Electronic/Dance"
"135","0g0WdBxrrOxOrowa9PDF9j","Rock",52,"0.596",0.804,4,-9.892,0.0332,0.083,0.000176,0.0681,0.512,113.336,7791,"Dont Walk Away","Danger Danger",51,0.596,0.804,4,-9.892,0.0332,0.083,0.000176,0.0681,0.512,113.336,"Rock"
"136","0g5S3hPuTNFWRq2CbpXy9F","Electronic/Dance",53,"0.66",0.882,1,-4.324,0.0401,0.00345,0.869,0.0319,0.325,139.99,4780,"Animals - Victor Niglio & Martin Garrix Festival Trap Mix","Martin Garrix",52,0.66,0.882,1,-4.324,0.0401,0.00345,0.869,0.0319,0.325,139.99,"Electronic/Dance"
"137","0g7RJnWuy6sYLLlx6aqVQH","Electronic/Dance",32,"0.486",0.969,1,-0.154,0.171,0.279,0,0.197,0.633,170.192,4454,"Afterglow (feat. Bianca)","Parker",53,0.486,0.969,1,-0.154,0.171,0.279,0,0.197,0.633,170.192,"Electronic/Dance"
"138","0gahmokctHhYjyR3ZUGr7L","Electronic/Dance",61,"danceability",0.843,9,-2.974,0.0312,0.208,0.000917,0.0751,0.356,126.012,4816,"Final Song - Diplo & Jauz Remix","MØ",61,0.687,0.843,9,-2.974,0.0312,0.208,0.000917,0.0751,0.356,126.012,"Electronic/Dance"
"139","0GECNH2lnh2uDIANQPv0XG","Hip-Hop",38,"0.726",0.663,11,-9.342,0.133,0.021,0.000267,0.0911,0.168,145.052,5917,"Dead Fresh (feat. Money Man)","Philthy Rich",51,0.726,0.663,11,-9.342,0.133,0.021,0.000267,0.0911,0.168,145.052,"Hip-Hop"
"140","0GguM9B0CZBoriefiHhxBz","Hip-Hop",38,"0.546",0.296,4,-20.172,0.0668,0.583,0,0.297,0.285,112.254,5320,"10","Laylow",33,0.546,0.296,4,-20.172,0.0668,0.583,0,0.297,0.285,112.254,"Hip-Hop"
"141","0ghghrqowThKrKukjhz9XR","Pop",46,"danceability",0.69,7,-4.12,0.0614,0.336,7e-06,0.0864,0.79,108.994,3290,"Love You Tire","Mayorkun",45,0.859,0.69,7,-4.12,0.0614,0.336,7e-06,0.0864,0.79,108.994,"Pop"
"142","0GXmTWQBqvNZwpcfNeijlt","Rock",53,"0.319",0.873,6,-4.219,0.053,0.000652,0.1,0.0724,0.0599,136.378,7928,"Goodbye","Slipknot",53,0.319,0.873,6,-4.219,0.053,0.000652,0.1,0.0724,0.0599,136.378,"Rock"
"143","0gxNPg4uBARxKhogXvm4EG","Hip-Hop",41,"0.892",0.482,5,-11.94,0.0879,0.0337,0.0155,0.0847,0.733,89.99,5122,"Tigi","Sands",42,0.892,0.482,5,-11.94,0.0879,0.0337,0.0155,0.0847,0.733,89.99,"Hip-Hop"
"144","0Gzm4diS5XPuxPFAovPRji","Rock",41,"0.7",0.7,7,-5.678,0.0395,0.18,0.0235,0.136,0.632,119.3,7769,"Rivers Gonna Rise","Warren Haynes",40,0.7,0.7,7,-5.678,0.0395,0.18,0.0235,0.136,0.632,119.3,"Rock"
"145","0H20PIDhzGnoOOYE6VC1TX","Pop",70,"danceability",0.415,0,-9.72,0.0278,0.401,0,0.106,0.148,77.955,3531,"Thunder","Finks Mood",70,0.596,0.415,0,-9.72,0.0278,0.401,0,0.106,0.148,77.955,"Pop"
"146","0H3awWFNkqdKxvX2GyqQdT","Electronic/Dance",46,"0.783",0.947,1,-2.847,0.216,0.00224,0.00278,0.844,0.186,127.994,4345,"Unstoppable","Tony Junior",45,0.783,0.947,1,-2.847,0.216,0.00224,0.00278,0.844,0.186,127.994,"Electronic/Dance"
"147","0h4fRpHrxBeR3XWHmcolaU","Rock",55,"0.588",0.804,11,-4.006,0.0333,0.00336,0.00172,0.0358,0.737,120.015,8234,"Stupid Girl","Garbage",55,0.588,0.804,11,-4.006,0.0333,0.00336,0.00172,0.0358,0.737,120.015,"Rock"
"148","0H7cM7atT2ri9CshIt0ag9","Rock",7,"0.592",0.816,1,-7.392,0.165,0.0424,0,0.185,0.732,109.311,7621,"War","Various Artists",8,0.592,0.816,1,-7.392,0.165,0.0424,0,0.185,0.732,109.311,"Rock"
"149","0h828FTpAtk2byXLrSclDy","Electronic/Dance",33,"0.623",0.942,6,-6.056,0.0977,0.000694,0.897,0.186,0.273,127.99,4855,"Marquis","Jack Novak",34,0.623,0.942,6,-6.056,0.0977,0.000694,0.897,0.186,0.273,127.99,"Electronic/Dance"
"150","0h8fQ5i6G9zJ4ICGco8ny6","Electronic/Dance",49,"0.533",0.88,8,-6.398,0.0831,0.00863,0.0161,0.142,0.517,150.044,4416,"Believer - Frontliner Remix","Showtek",49,0.533,0.88,8,-6.398,0.0831,0.00863,0.0161,0.142,0.517,150.044,"Electronic/Dance"
"151","0Ha7DByfdKcnq6cuU9abpB","Hip-Hop",38,"0.803",0.624,6,-4.876,0.047,0.315,0,0.13,0.852,102.995,6161,"Run Away (Remix) [feat. Wandecoal]","L.A.X",42,0.803,0.624,6,-4.876,0.047,0.315,0,0.13,0.852,102.995,"Hip-Hop"
"152","0hCB0YR03f6AmQaHbwWDe8","Rock",75,"0.412",0.902,9,-11.6,0.405,0.0484,0.131,0.405,0.434,89.74,7221,"Whole Lotta Love","Led Zeppelin",75,0.412,0.902,9,-11.6,0.405,0.0484,0.131,0.405,0.434,89.74,"Rock"
"153","0Hf4aIJpsN4Os2f0y0VqWl","Pop",70,"danceability",0.758,7,-3.632,0.158,0.039,0,0.341,0.541,135.956,3216,"Feel This Moment","Pitbull",70,0.673,0.758,7,-3.632,0.158,0.039,0,0.341,0.541,135.956,"Pop"
"154","0hgOGzUYKKQbQcWDoJpM6H","Rock",50,"0.638",0.666,8,-7.056,0.0233,0.00913,0.000843,0.111,0.474,100.01,7116,"Why Im Here","Oleander",50,0.638,0.666,8,-7.056,0.0233,0.00913,0.000843,0.111,0.474,100.01,"Rock"
"155","0hKbBE3RwBZQtsnkzBIxIR","Rock",5,"0.632",0.596,9,-8.156,0.0319,0.0227,0.046,0.117,0.54,118.972,8015,"Loudspeaker","MUNA",5,0.632,0.596,9,-8.156,0.0319,0.0227,0.046,0.117,0.54,118.972,"Rock"
"156","0hKF8N8aflF1uDzEEnPr2j","Rock",60,"0.683",0.751,5,-10.184,0.0346,0.0681,8e-06,0.248,0.833,103.036,7309,"Life Is A Highway","Tom Cochrane",60,0.683,0.751,5,-10.184,0.0346,0.0681,8e-06,0.248,0.833,103.036,"Rock"
"157","0HKo7Vc6oePilkVcHcFr4v","Electronic/Dance",58,"0.75",0.903,0,-5.324,0.0458,0.147,0.594,0.0948,0.374,121.997,4295,"Lake Arrowhead - Radio Mix","Nora En Pure",57,0.75,0.903,0,-5.324,0.0458,0.147,0.594,0.0948,0.374,121.997,"Electronic/Dance"
"158","0HPuNce0rwmq6aLpX3bIdo","Hip-Hop",3,"0.49",0.818,5,-11.976,0.251,0.0336,0,0.378,0.331,81.942,5348,"Exhibit C","Jay Electronica",3,0.49,0.818,5,-11.976,0.251,0.0336,0,0.378,0.331,81.942,"Hip-Hop"
"159","0HRnb8Mhs7c3U11BKAwNVl","Electronic/Dance",0,"0.547",0.87,4,-8.605,0.05,0.00756,0.927,0.0959,0.035,127.974,4468,"Chakalaka - Single Edit","Wippenberg",2,0.547,0.87,4,-8.605,0.05,0.00756,0.927,0.0959,0.035,127.974,"Electronic/Dance"
"160","0hRVm06wtH5HsmPetg1W9t","Hip-Hop",63,"0.469",0.819,3,-3.469,0.306,0.0592,0,0.178,0.34,89.013,6037,"BERMUDA TRIANGLE (feat. Crush & DEAN)","Zico",62,0.469,0.819,3,-3.469,0.306,0.0592,0,0.178,0.34,89.013,"Hip-Hop"
"161","0HT6YGHjXKNvnTjGGtur3j","Electronic/Dance",62,"danceability",0.828,8,-5.648,0.0482,9.7e-05,0.841,0.411,0.0567,128.077,4477,"Spotless","Martin Garrix",61,0.517,0.828,8,-5.648,0.0482,9.7e-05,0.841,0.411,0.0567,128.077,"Electronic/Dance"
"162","0hz4QEeAfLFjOOodRw5U9P","Rock",51,"0.505",0.835,6,-5.649,0.0295,5.3e-05,9.4e-05,0.974,0.205,108.995,7588,"Hysteria","Def Leppard",51,0.505,0.835,6,-5.649,0.0295,5.3e-05,9.4e-05,0.974,0.205,108.995,"Rock"
"163","0iA3xXSkSCiJywKyo1UKjQ","Rock",62,"0.623",0.709,1,-9.818,0.0636,0.102,0,0.0967,0.95,122.394,7837,"Louie Louie","The Kingsmen",62,0.623,0.709,1,-9.818,0.0636,0.102,0,0.0967,0.95,122.394,"Rock"
"164","0ifSeVGUr7py5GggttDhXw","Pop",72,"danceability",0.879,9,-3.724,0.0514,0.0476,2e-06,0.109,0.962,134.064,3849,"All About That Bass","Meghan Trainor",71,0.811,0.879,9,-3.724,0.0514,0.0476,2e-06,0.109,0.962,134.064,"Pop"
"165","0iLujPIVa1x9taQj1BU9NW","Electronic/Dance",41,"danceability",0.752,0,-3.399,0.0442,0.0176,0.541,0.37,0.345,170.091,4556,"Secrets","Mija",42,0.317,0.752,0,-3.399,0.0442,0.0176,0.541,0.37,0.345,170.091,"Electronic/Dance"
"166","0INUE1K7cEiE8VH63Rv5RJ","Rock",67,"0.546",0.971,5,-2.661,0.0965,0.000823,2.1e-05,0.275,0.384,100.078,7946,"Happy?","Mudvayne",68,0.546,0.971,5,-2.661,0.0965,0.000823,2.1e-05,0.275,0.384,100.078,"Rock"
"167","0iOZM63lendWRTTeKhZBSC","Rock",74,"0.606",0.457,6,-14.035,0.0497,0.713,2.5e-05,0.0747,0.814,92.033,8112,"Mrs. Robinson","Simon & Garfunkel",74,0.606,0.457,6,-14.035,0.0497,0.713,2.5e-05,0.0747,0.814,92.033,"Rock"
"168","0ipLnUeK5PODrTKyT3wVGT","Hip-Hop",63,"0.939",0.68,0,-7.29,0.219,0.0881,0,0.0554,0.803,96.916,5090,"Shoop","Salt-N-Pepa",63,0.939,0.68,0,-7.29,0.219,0.0881,0,0.0554,0.803,96.916,"Hip-Hop"
"169","0iTCmKvuU1ReULiQB0rI7n","Hip-Hop",82,"0.764",0.646,8,-5.375,0.0711,0.158,1e-06,0.0889,0.601,130.927,6054,"Tone it Down (feat. Chris Brown)","Gucci Mane",81,0.764,0.646,8,-5.375,0.0711,0.158,1e-06,0.0889,0.612,130.927,"Hip-Hop"
"170","0ix3RUQ76mECOKP6LDPy66","Hip-Hop",64,"0.726",0.808,10,-4.377,0.134,0.344,0.000163,0.0828,0.5,96.042,6115,"First Things First","Stormzy",65,0.726,0.808,10,-4.377,0.134,0.344,0.000163,0.0828,0.5,96.042,"Hip-Hop"
"171","0iYebKFUSfF72fUu2OW6ZT","Pop",73,"danceability",0.866,11,-4.288,0.185,0.282,4e-06,0.585,0.67,127.01,3830,"Super Bass","Nicki Minaj",73,0.727,0.866,11,-4.288,0.185,0.282,4e-06,0.585,0.67,127.01,"Pop"
"172","0j5bIfMw1s4B80o6M01N96","Electronic/Dance",34,"0.577",0.848,5,-8.83,0.0569,0.0025,0.884,0.102,0.711,127.956,4910,"We Want Your Soul - Thomas Gold Remix","Tiësto",33,0.577,0.848,5,-8.83,0.0569,0.0025,0.884,0.102,0.711,127.956,"Electronic/Dance"
"173","0jcKl0g2FX7bXrJv0ssbOp","Hip-Hop",52,"0.883",0.536,3,-8.055,0.062,0.0989,0,0.113,0.121,115.044,5625,"Minimum","Hamza",51,0.883,0.536,3,-8.055,0.062,0.0989,0,0.113,0.121,115.044,"Hip-Hop"
"174","0JEhzXDgrRJmZFGqQ4U2ME","Pop",21,"danceability",0.262,11,-8.615,0.0307,0.9,7e-06,0.104,0.201,129.674,3838,"Landslide - Studio Version","The Sing-Off",20,0.331,0.262,11,-8.615,0.0307,0.9,7e-06,0.104,0.201,129.674,"Pop"
"175","0Jg602cHeMCnPez9baacIe","Pop",60,"danceability",0.937,9,-7.788,0.0668,0.0124,0.00206,0.0338,0.623,131.994,3547,"Cotton Eye Joe","Rednex",60,0.738,0.937,9,-7.788,0.0668,0.0124,0.00206,0.0338,0.623,131.994,"Pop"
"176","0JKelsd3xhPZNRO9hLwj8f","Rock",30,"0.482",0.86,3,-6.35,0.0561,0.043,0.000177,0.323,0.676,125.139,7697,"After The Rain","Various Artists",30,0.482,0.86,3,-6.35,0.0561,0.043,0.000177,0.323,0.676,125.139,"Rock"
"177","0jtR482ikjLZ7gsVRJ5JiW","Hip-Hop",9,"0.457",0.0183,4,-17.262,0.31,0.741,0.814,0.107,0.91,175.361,5219,"the crumbly","Smuv",35,0.457,0.0183,4,-17.262,0.31,0.741,0.814,0.107,0.91,175.361,"Hip-Hop"
"178","0Jv0PJz6LZdCygPsFnML3a","Rock",48,"0.39",0.766,6,-7.705,0.059,0.0142,0.017,0.126,0.354,169.539,7676,"Novocaine For The Soul","Eels",48,0.39,0.766,6,-7.705,0.059,0.0142,0.017,0.126,0.354,169.539,"Rock"
"179","0KapnyT5X2nf3iSEuh94gm","Hip-Hop",51,"0.798",0.576,1,-6.361,0.0989,0.19,0,0.157,0.158,118.972,5915,"Sauce Overload","Sauce Walka",50,0.798,0.576,1,-6.361,0.0989,0.19,0,0.157,0.158,118.972,"Hip-Hop"
"180","0kAZCv4LSQH9lvBgnmvIjw","Hip-Hop",4,"0.904",0.192,7,-14.42,0.118,0.0605,0.435,0.0958,0.629,86.017,5373,"Liebig","HawkOne",35,0.904,0.192,7,-14.42,0.118,0.0605,0.435,0.0958,0.629,86.017,"Hip-Hop"
"181","0KDaN0HL3TcJVTbXlQCEsS","Pop",68,"danceability",0.886,5,-5.182,0.034,0.0647,0.000187,0.709,0.608,96.308,3734,"Torn","Natalie Imbruglia",68,0.575,0.886,5,-5.182,0.034,0.0647,0.000187,0.709,0.608,96.308,"Pop"
"182","0kdiUZDcLIFw0Buo9r0Q4z","Pop",79,"danceability",0.621,10,-8.571,0.0524,0.38,0,0.119,0.632,147.975,3303,"Greatest Love Story","LANCO",80,0.665,0.621,10,-8.571,0.0524,0.38,0,0.119,0.632,147.975,"Pop"
"183","0kFM6t9htbB53Dg8frGDGh","Rock",57,"0.468",0.743,0,-10.846,0.0326,0.00819,7.9e-05,0.369,0.644,156.103,8075,"Kiss Me Deadly","Lita Ford",56,0.468,0.743,0,-10.846,0.0326,0.00819,7.9e-05,0.369,0.644,156.103,"Rock"
"184","0Kj2PDsTIAR5OEdNaZWBfP","Hip-Hop",56,"0.556",0.669,10,-4.972,0.356,0.215,0,0.0667,0.639,135.068,5478,"We Livin Hopeless","Lil Yee",55,0.556,0.669,10,-4.972,0.356,0.215,0,0.0667,0.639,135.068,"Hip-Hop"
"185","0kM2kOlIWvPqtwOYTFylSB","Electronic/Dance",29,"0.69",0.989,7,-1.368,0.0573,0.000205,0.907,0.904,0.345,124.007,4083,"Headrockers","Luca Debonaire",40,0.69,0.989,7,-1.368,0.0573,0.000205,0.907,0.904,0.345,124.007,"Electronic/Dance"
"186","0kUMtZVaYb7EETkBdrEXXA","Pop",66,"danceability",0.832,8,-5.039,0.049,0.141,0,0.113,0.651,124.071,3965,"Firework","Katy Perry",66,0.638,0.832,8,-5.039,0.049,0.141,0,0.113,0.651,124.071,"Pop"
"187","0KxuPS6MrXG6bDoExnIWeP","Electronic/Dance",64,"0.645",0.946,6,-4.766,0.104,0.00141,0.254,0.313,0.343,130.074,4590,"All Aboard - Dimitri Vegas & Like Mike Edit","Bassjackers",63,0.645,0.946,6,-4.766,0.104,0.00141,0.254,0.313,0.343,130.074,"Electronic/Dance"
"188","0l9DU2cFvSjuVsMt3Dqja8","Hip-Hop",40,"0.649",0.748,7,-6.276,0.042,0.0206,6.5e-05,0.246,0.341,104.028,5709,"Adore You","Stanley Enow",41,0.649,0.748,7,-6.276,0.042,0.0206,6.5e-05,0.246,0.341,104.028,"Hip-Hop"
"189","0l9l90a1zB3wUObtwWbqHy","Rock",66,"0.447",0.337,5,-11.402,0.0325,0.0365,0.00124,0.0945,0.0827,114.422,7822,"Glycerine","Bush",66,0.447,0.337,5,-11.402,0.0325,0.0365,0.00124,0.0945,0.0827,114.422,"Rock"
